username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Mk,1522736197939961857,"Portland, OR",2023-01-09 01:50:29,Big question is if someone after Seattle pick 5 trades up with the bears or if it's the colts.  Colts would be idea… https://t.co/SPpGhZwPbv,0,Twitter for Android,
Mark,2477577289,"Portland, OR",2023-01-09 01:48:39,@JackTack420 @NFL @packers @Lions @Seahawks Seahawks advance is Lions win or ends as tie since Seattle won.,0,Twitter for Android,
Johnny Utah,21149914,"Portland, OR",2023-01-09 01:37:57,@louisptack @ggabefootball among other things that it was laughable if anyone thought bears were one of worst teams… https://t.co/PqeFVIBwp5,0,Twitter for iPhone,
Mitch F,29336511,"Portland, Oregon",2023-01-09 01:36:22,@robreiner Where we’re you when insurrectionists we’re taking over part of a city in Seattle or burning down federa… https://t.co/w95jcMVXn0,0,Twitter for iPhone,
Jess_CCG@OrcaCon,888514971625078784,"Portland, OR",2023-01-09 01:21:13,@rf_seattle @annamaria_jp @OrcaCon You’re welcome! Thank you for designing such a lovely game!,0,Twitter for iPhone,
Steve VanDusen,301115296,"Portland, OR ",2023-01-09 01:11:50,Fuck Seattle. https://t.co/YVrW7cuRwO,0,Twitter for Android,
Morgan Appleby,290958013,"Portland, OR",2023-01-09 01:11:46,@PumpkinNation @BackPorchScott @SoFiStadium Seattle sounds like a good one,0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 01:11:33,@Hoodlum0404 @XavierJohnson90 @SportsCenter If Detroit wins tonight they’d end tied with Seattle but would of been… https://t.co/seUsDbHFaO,0,Twitter for iPhone,
ATLA_LK,1151180610586603521,"Portland, OR",2023-01-09 01:05:39,@SurtainIsland @RamsNFL Cuz Russ gave up on seattle lol. In this case seattle gave up on Wagner,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-09 01:03:40,@jasrifootball @espn Seattle,0,Twitter for iPhone,
The Oregonian,2992751,"Portland, Oregon",2023-01-09 01:03:02,Seattle Seahawks keep postseason hopes alive with overtime win over Los Angeles Rams https://t.co/6cqh2msSDG,0,SocialNewsDesk,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:49:19,@mrsiggy56 @LetHimBake @_olsen10 @RapSheet Funny because I was told the NFL wanted a win and in game for SNF so you… https://t.co/irRFIRd7lq,0,Twitter for iPhone,
AJ Costilla,1006946737083170817,"Portland, OR",2023-01-09 00:49:15,"@PMTsportsbiz my wild card weekend schedule prediction 

Jags Chargers Saturday G1
Seattle/GB 49ers Saturday G2
Dol… https://t.co/d3emzWZqd5",0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:47:16,@XavierJohnson90 @SportsCenter What’s the confusion? If Detroit beat Seattle when they played they would be 9-7 rig… https://t.co/kD9Q4X87mm,0,Twitter for iPhone,
Jason Hassler,323118592,"Beaverton, OR",2023-01-09 00:44:20,@ToddFuhrman Pretty typical for Seattle,0,Twitter for iPhone,
Frosti Chops,966058770521468928,"Portland, OR",2023-01-09 00:44:11,@brekker22 @BrandonPerna @Krrrrrsten Which actually yes because Seattle fleeced the broncos LMAO,0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:44:02,@LetHimBake @_olsen10 @RapSheet Wouldn’t blame them if they did. Seattle doesn’t go 0-4 against the worst division… https://t.co/M8wNktFs32,0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:42:19,@LetHimBake @_olsen10 @RapSheet The penalty on Ramsey meant nothing because Seattle missed the FG. Rams had a chanc… https://t.co/1iiPMUbdoc,0,Twitter for iPhone,
Eric Dryer,2743442851,"Vancouver, WA",2023-01-09 00:40:39,@AnnieAgar Should have been. Refs helped Seattle big time!,0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:39:24,@SportsCenter Maybe Detroit should have beaten Seattle earlier this season and that win by Seattle wouldn’t have eliminated them…,0,Twitter for iPhone,
Li11ard,306961420,"Portland, OR",2023-01-09 00:36:29,Gotta feel bad for the lions after the nfl called Seattle and said make sure the hawks win,0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-09 00:35:04,@Magicmurr @NFL @Seahawks Seattle beat Detroit lmao,0,Twitter for iPhone,
Jackson Hamelund,1023313582287597568,"Portland, OR",2023-01-09 00:34:56,Seattle —&gt; Detroit https://t.co/0NTrDCP0mG,0,Twitter for iPhone,
Jeremy Kawika,52266366,"Vancouver, Washington",2023-01-09 00:34:29,"9-8, still alive in the playoff race entering SNF. 

Broncos hand Seattle a top 10 pick. 

Absolutely nobody would've guessed.",0,Twitter for Android,
Eric Dryer,2743442851,"Vancouver, WA",2023-01-09 00:33:58,@RapSheet Refs help them win! Seattle played like garbage against 5th string players,0,Twitter for iPhone,
no bev kev,605173409,"Portland, OR",2023-01-09 00:32:44,SEATTLE!!!,0,Twitter for iPhone,
Mike,60003554,PDX,2023-01-09 00:30:07,"There have been, what, 5 big calls/no calls that have gone Seattle's way in the last 5 minutes/OT of this game? If… https://t.co/8tiQsQ2iW5",0,Twitter for Android,
Jeremy Kawika,52266366,"Vancouver, Washington",2023-01-09 00:27:40,"@NickArnot4 @markmoh @Seahawks Interesting, I was going off what was said on RedZone. Apparently there is a tiny sc… https://t.co/Rvp7dPJRDF",0,Twitter for Android,
The Super Kupp/Beauchamp Collector,959764992290467840,"Vancouver, WA",2023-01-09 00:23:34,Refs really trying to give this game to Seattle lmao,0,Twitter Web App,
ATLA_LK,1151180610586603521,"Portland, OR",2023-01-09 00:18:14,@elitetakes_ Sorry but seattle still beating the rams but I’d cut Myers on the spot(joke),0,Twitter for iPhone,
no bev kev,605173409,"Portland, OR",2023-01-09 00:17:37,SEATTLE 😭,0,Twitter for iPhone,
Bubba Warren,255918408,"Portland, OR",2023-01-09 00:17:30,This Seattle game!!! The last leg of my parlay 😟,0,Twitter for iPhone,
Maury Brown,32817728,"Portland, OR",2023-01-09 00:17:21,This game in Seattle. 😳,0,Twitter for iPhone,
Daniel Gorton,449486652,"Portland, OR",2023-01-09 00:17:10,"🤣 @ Seattle fans 

DOINK",0,Twitter for iPhone,
William Alexander,372911354,"Portland, OR",2023-01-09 00:17:05,"Myers hits the upright 💀💀

OT in Seattle 😟",0,Twitter for iPhone,
Nick Forslund,161058865,"Portland, OR",2023-01-09 00:16:07,"Ngl, as a biased Seahawks fan, Refs handed this one to Seattle. Running into the kicker was from a push by their ow… https://t.co/G8Fj1yi5zL",0,Twitter for iPhone,
skywaker9,15985291,"Portland, OR",2023-01-09 00:06:37,"They're playing ""piano man"" in crunch time in Seattle. That's a choice @Morgan_Dancer @BlazersBySagar",0,Twitter for Android,
The Columbian,15079397,"Vancouver, Washington",2023-01-09 00:04:03,"SEATTLE — Seattle Public Schools is suing the tech giants behind TikTok, Instagram, Facebook, YouTube and Snapchat,… https://t.co/xKwuWRGdYX",2,SocialNewsDesk,
skywaker9,15985291,"Portland, OR",2023-01-09 00:02:52,"Seattle with first and goal in what is essentially a playoff game and they fail? 

Seems familiar.",0,Twitter for Android,
Aly Durrett,39330607,"Portland, OR",2023-01-09 00:01:27,Sorry I can't hear you over the sound of me happily chomping away on dried cherries. Trip up to Seattle &amp; Pike Plac… https://t.co/rVSV161Yq0,0,Twitter Web App,
KATU News,17994536,"Portland, Oregon",2023-01-09 00:00:31,"The public school district in Seattle has filed a novel lawsuit against the tech giants behind TikTok, Instagram, F… https://t.co/CjaXf8AYdu",1,TweetDeck,
skywaker9,15985291,"Portland, OR",2023-01-08 23:58:50,This is gonna be so funny if Baker eliminates Seattle,1,Twitter for Android,
Eric Dryer,2743442851,"Vancouver, WA",2023-01-08 23:51:40,@HoldenCantor Typical call in favor on Seattle in Seattle. Nothing new!,0,Twitter for iPhone,
skywaker9,15985291,"Portland, OR",2023-01-08 23:49:32,Seattle gonna get bailed out.,0,Twitter for Android,
The Columbian,15079397,"Vancouver, Washington",2023-01-08 23:34:03,"SEATTLE — The public school district in Seattle has filed a novel lawsuit against the tech giants behind TikTok, In… https://t.co/61Zw5Msl6d",1,SocialNewsDesk,
Frank,2989132829,portland,2023-01-08 23:30:21,Don’t Seattle need to win??,0,Twitter for iPhone,
Morgan Maleta,27952996,"Portland,Oregon",2023-01-08 23:28:13,JFC Seattle 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,0,Twitter for iPhone,
🇺🇦🍪🍪🍪🍪🇺🇦 ~ @edox@pdx.social,19607680,"Portland, OR",2023-01-08 23:15:19,Apparently letting Russell Wilson cook hasn't worked out that well for the Broncos this year. I'm just glad he got… https://t.co/mJZjYU0l9l,0,Twitter for Android,
⌬ acco ⌬,1129848378936971267,pdx,2023-01-08 22:53:03,@CHAINDEMON @snouttard @saplingboy27 @celestinesuns @bringurgun2work @ifuckbugs owo I know Seattle places I can guide,0,Twitter for Android,
Animus1981,2798930232,"Portland, OR",2023-01-08 22:26:15,@frazmoney93 I'm excited for Seattle... 2 hours away... mfing right I'm going,0,Twitter for Android,
Animus1981,2798930232,"Portland, OR",2023-01-08 22:25:01,"Yo @BenAnderson58, road trip to Seattle... let's take that stadium over #HereWeGo https://t.co/yrNtI7Tzyq",0,Twitter for Android,
The Columbian,15079397,"Vancouver, Washington",2023-01-08 22:07:02,"SEATTLE — In Dr. Thomas Insel’s new book about the mental health crisis in the U.S., he makes the stakes plain.
Rea… https://t.co/IoEzmiIVY0",0,SocialNewsDesk,
cDawg,1439469313,"Portland, OR",2023-01-08 21:46:46,"Yes, there is crime in Seattle. People who are there are plenty aware. There’s also not a need to discuss likely fa… https://t.co/C192Cq2zdX",0,Twitter for iPhone,
cDawg,1439469313,"Portland, OR",2023-01-08 21:45:39,"(This is aimed at my @FlixBus driver talking about how shitty and crime filled Seattle is, while actively driving a… https://t.co/iU3FVKBo2A",0,Twitter for iPhone,
Justin Leise,633427067,"Beaverton, OR",2023-01-08 21:29:11,@swooshdave @FieldGulls The result of that game means nothing if Seattle loses…,0,Twitter for iPhone,
JellyBean,2214428256,"Portland, OR",2023-01-08 21:21:56,OKAY SEATTLE. LETS FINISH THIS 💪,0,Twitter for Android,
B_Browne,422875645,"Portland, OR ",2023-01-08 21:18:20,@mikerodak I could see Seattle possibly trading up to #1 for Bryce. They will have Denver’s pick.,0,Twitter for iPhone,
Rational in Portland,1420648107801407494,"Portland, OR",2023-01-08 21:03:53,A group of community and thought leaders came together in Seattle this weekend to learn what we can do to help our… https://t.co/nUga0XAuWR,4,Twitter for iPhone,
Kurt Pohs,606976736,Portland,2023-01-08 21:00:56,"@ryancconnell @RealmofHelm Agreed, I dont know who Seattle has in the pipeline in already signed prospects that cou… https://t.co/UU57Ndju3T",0,Twitter for Android,
Heidi Briones,1229178642674020352,"Portland, OR",2023-01-08 20:40:48,@based_seattle this is why we need single sex spaces.,0,Twitter Web App,
KOIN News,18228178,"Portland, Oregon",2023-01-08 20:27:13,Seahawks host Rams with Seattle's playoff hopes on the line https://t.co/AK3f3yLEJL,0,SocialFlow,
RC,261026787,"Portland, OR",2023-01-08 19:55:17,"This’ll read as me being bitter, but it’s not intended to be. If the Seattle Thunderbirds don’t advance to the WHL… https://t.co/xZ1QWjhcCE",0,Twitter for iPhone,
D...FIGHTFORRIGHTS,1374458531034718218,"Portland, OR",2023-01-08 19:51:59,Let go Seattle !! You can’t be stupid today!! It’s a must win!!,0,Twitter for iPhone,
Kurt Pohs,606976736,Portland,2023-01-08 19:44:23,@ryancconnell They would need to do a massive amount of work to supplement them in order to be a top team again nex… https://t.co/LTivzt64N8,0,Twitter for Android,
⌬ acco ⌬,1129848378936971267,pdx,2023-01-08 19:37:11,@SPARKLEDOGCORE everybody ive known from seeattle moves to Seattle for social shit v funny,0,Twitter for Android,
FOX 12 Oregon,15564045,"Beaverton, OR",2023-01-08 19:30:09,The 91-page complaint says the social media companies have created a public nuisance by targeting their products to… https://t.co/GYycxhL0xB,1,SocialNewsDesk,
Mac Fox @ FC,1065371863,"Portland, Oregon",2023-01-08 19:26:40,@SmolBlueCorg Next time I’m in Seattle!,0,Twitter for iPhone,
Scott Kinmartin,18640544,"Portland, OR",2023-01-08 19:19:43,Fans in #Seattle have turned their old Russell Wilson jerseys into Damar Hamlin jerseys. #LoveForDamar https://t.co/Np2qfJPxwr,0,Twitter for iPhone,
RC,261026787,"Portland, OR",2023-01-08 19:19:38,The Seattle Thunderbirds better pray to the hockey gods they come up with a Mem. Cup in the next two years because… https://t.co/XKT0TXmFKU,0,Twitter for iPhone,
Krislyn,990357139540529152,"Portland, OR",2023-01-08 18:32:08,@monetxchange Me either!!! I saw her at drag brunch in Seattle a few years ago. She was INCREDIBLE. Drag race didn’… https://t.co/IB6ZDhdFCd,0,Twitter for iPhone,
@ramirez@mas.to 🪕,1020732283811028994,"Portland, OR",2023-01-08 16:36:32,@BBC6Music @IVW_UK @BBCSounds Went to one of Princes secrete shows in Seattle. It was in a small club with about 20… https://t.co/61f8Gb8gAD,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-08 16:00:47,@NHLTradeRumors Seattle do not do it,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-08 15:44:37,@nfltrade_rumors Seattle,0,Twitter for iPhone,
Jamie Faue,544618629,"Portland, OR",2023-01-08 06:36:08,@SharksJosh95 I'm 0-1-1. Lost in OT in the Flyers game &amp; lost 8-5 in Seattle.,0,Twitter Web App,
Gillian Flaccus,42430107,"Portland, OR",2023-01-08 05:42:07,Seattle schools sue tech giants over social media harm (from @AP) ⁦@GeneAPseattle⁩  https://t.co/5mVQosHdLX,1,Twitter for iPhone,
Michael Ring,46705462,"Portland, OR",2023-01-08 05:36:58,@TonyKhan @AEWonTV @AEW Both the Seattle and Portland shows were bangers! Literally got to see everyone I’ve wanted… https://t.co/Qpw6wUPwYA,0,Twitter for iPhone,
Nova wishes for Peace,1445695012667199493,"Vancouver, WA",2023-01-08 04:34:38,@sickpdxburner @dancjensen @DameGuevara @wweek Gosh and honestly so many people from Portland don’t seem to underst… https://t.co/LokDfxLbgr,0,Twitter for iPhone,
Casey Decker,1040017683108909057,pdx,2023-01-08 04:17:19,"Welcome to Seattle, AJ. You’ll fit right in. https://t.co/o3e0sWGtho",0,Twitter for iPhone,
Johnn Thelefty,829885482196561921,"Portland, OR",2023-01-08 04:13:53,@BenforOregon Did measure 110 cause the addiction issue in Seattle too?,0,Twitter for Android,
Smith Got Winning in his GENOme,1578007999976984577,"Portland, OR",2023-01-08 03:55:28,"@YouDownWithJLP @schmeecie Not only does this have me rolling. Also vegas raised, living in Portland. Seattle fando… https://t.co/EkiOIbgH2K",0,Twitter for iPhone,
Northwest Sports Desk,2579099774,"Vancouver, WA",2023-01-08 03:53:49,Get ready for some dingers Seattle! #SeaUsRise https://t.co/N974rXvFNK,2,Twitter for iPhone,
Nova wishes for Peace,1445695012667199493,"Vancouver, WA",2023-01-08 03:34:40,@Ennis85 @BasOMatic @navyhato I don’t live in Colorado. I live in Washington. I don’t live near Seattle. I don’t li… https://t.co/BuOqtKxnCL,0,Twitter for iPhone,
wreqqs,993234762432102400,"Portland, OR",2023-01-08 02:50:01,@cernersandals @f1ukie Or come to Portland it’s like Seattle but even more homeless people,0,Twitter for iPhone,
KOIN News,18228178,"Portland, Oregon",2023-01-08 02:30:17,Seattle schools sue tech giants over social media harm https://t.co/Jhcp0DWPUk,6,TweetDeck,
FOX 12 Oregon,15564045,"Beaverton, OR",2023-01-08 02:00:08,"Seattle police arrested Kevin Clay on his warrant on June 2, 2022, when he was contacted on an unrelated incident. https://t.co/qXwreRD83k",0,SocialNewsDesk,
Stevenson,2703482928,"Portland, OR",2023-01-08 01:30:00,"@Camden_51 always been a real good player, really never got a shot in Pitt or Washington...so glad hes doing great in Seattle",0,Twitter Web App,
The Columbian Life,29227806,"Vancouver, WA",2023-01-08 01:11:02,"SEATTLE — When it comes to moving through a snowy landscape, some like it fast — the kick and glide of skate skiing… https://t.co/Bm8oh1HJ6y",0,SocialNewsDesk,
Christine A,929715517,"Portland, OR",2023-01-08 00:33:14,@JoannePistonFan @paula_30throad @GHSundayShift They could say she went to be an intern at Seattle Grace. #GH,0,Twitter for iPhone,
josh 🔥🌲💨,604492071,"Portland, OR",2023-01-07 23:54:44,@ClayKoryn @jjcritzer @tiffanysk8r We beat them most of the time in the regular season. Its the playoffs thats gonn… https://t.co/kM2nHC0VaV,0,Twitter for iPhone,
josh 🔥🌲💨,604492071,"Portland, OR",2023-01-07 23:47:42,@jjcritzer @ClayKoryn @tiffanysk8r At this point i see why seattle and kamloops are the favorites. Seattles put the… https://t.co/JY9GlLJ6lt,0,Twitter for iPhone,
Joshua Critzer,254566794,"Portland, OR",2023-01-07 23:44:43,"@ClayKoryn @acciofireboltzz @tiffanysk8r There isn’t a move, or four, out there that would make Portland a favorite… https://t.co/FU5DQS4Oke",0,Twitter for iPhone,
Penny Chenoweth🇺🇸,817093302331666432," Portland, OR",2023-01-07 23:27:36,"@based_seattle @unheardparent If you have even a small interest in geology, watch these short videos. Nick on the R… https://t.co/ail6ss48D9",1,Twitter for iPad,
Joshua Critzer,254566794,"Portland, OR",2023-01-07 23:05:58,@ClayKoryn @acciofireboltzz @tiffanysk8r It’s not that Portland doesn’t want to trade or make waves. They have a gr… https://t.co/kkhhbIfP2r,0,Twitter for iPhone,
Heidi Briones,1229178642674020352,"Portland, OR",2023-01-07 22:59:25,@based_seattle yes. works great for us.,0,Twitter Web App,
The Columbian,15079397,"Vancouver, Washington",2023-01-07 22:52:02,SEATTLE — A King County Superior Court judge has ordered a Federal Way gun shop to stop selling high-capacity magaz… https://t.co/pVIGiKR0lN,1,SocialNewsDesk,
Joe Truss,964764286634479616,"Portland, OR",2023-01-07 22:48:52,Working on another collab between graphic designer @mimg1225 and apparel producer @MarirosaCrafts to make anew TShi… https://t.co/tWqVQmwSbb,0,Twitter for iPhone,
Matt Henson,855181064888754176,"Portland, OR",2023-01-07 22:48:38,@MisterOohlala @AEW I can see that too. Dynamite in Portland preferably and the PPV in Seattle. Maybe Revolution or… https://t.co/TQ5ARTGdVc,0,Twitter for iPhone,
Mac Oxford,40994276,"Portland, OR",2023-01-07 22:37:23,@Nader723 They sent them all to Seattle lol,0,Twitter for iPhone,
Heidi Briones,1229178642674020352,"Portland, OR",2023-01-07 22:30:54,my wife went out last night. she left her bag in the car (big mistake in portland.) the car got broken into and her… https://t.co/bFjNbGDcy3,16,Twitter Web App,
Dan Jensen,115423797,"Portland, OR",2023-01-07 22:01:55,@nomorefreeways @portlandmercury @isabellaaliciaa @OregonWalks @ORSafeStreets @DuBarryPie So hear me out: 1) no fre… https://t.co/yCljcgHLi4,0,Twitter for Android,
alanshoebridge,15387439,"Portland, OR",2023-01-07 21:16:30,"📚🧵And a few great libraries to visit:
@SPLBuzz - Seattle
@BPLBoston - Boston
@pgpubliclibrary - Pacific Grove, Cali… https://t.co/VQbIXWAxqj",0,Twitter Web App,
Kirby Gleason 🎙🎤🏀🏈,825084483846090752,"Portland, OR",2023-01-07 21:08:59,I’m #onthemic in Viking Pavilion for @psuviksWBB vs @VandalsWBB before hitting I-5 for Seattle. #iloveallthesports https://t.co/xlW3RzgIwq,0,Twitter for iPhone,
Mitch F,29336511,"Portland, Oregon",2023-01-07 21:07:49,@RepSwalwell I never hear from you about the insurrectionists that took over part of a city in Seattle or burned do… https://t.co/RhevPU8WCq,2,Twitter for iPhone,
Scott Sepich,293395068,"Portland, OR",2023-01-07 21:05:50,@TBirdTidbits …but Seattle had a significant talent advantage even before the trades but now it’s massive.,0,Twitter for iPhone,
Mark Ⴟ Ⓥ Delaney,412613191,"Portland, OR",2023-01-07 21:01:42,"Ranking major cities I’ve been to based on how much I’d like living there: 

1. Boston
Portland
Seattle
San Francis… https://t.co/m6R94HS9R6",0,Twitter for iPhone,
Los,480062396,"Portland, OR",2023-01-07 19:49:19,@mikaelamattes Hey!! Are you on Podcast? I love listening to Seattle Sporys on Podcast since I live in Portland OR.… https://t.co/giH2cl2XH5,0,Twitter for iPhone,
Vikrant Salar,97419861,"Beaverton, OR",2023-01-07 18:49:18,Seattle Schools Sue Big Tech Over Youth Mental Health Crisis https://t.co/bsv6U8UweL,0,Twitter for iPhone,
Takara,38203861,"Portland, OR",2023-01-07 18:29:12,"@kuangrf @kuangrf please come book tour to Portland, OR 🙏 (I would settle for Seattle if necessary)",0,Twitter Web App,
Native Arts+Cultures,809606702,"Portland, OR & Vancouver, WA",2023-01-07 18:00:27,"Seattle, WA | Garfield Super Block Academy 
GSB Academy at Garfield Community Center on Jan 21st and 28th from 12pm… https://t.co/PNFxY96D3P",0,Hootsuite Inc.,
Sports Collectors Overlord,1218651432150110208,"Portland, OR",2023-01-07 17:50:04,"Where: eBay
Price: US: $2.75
Who: @CardboardRooki #tradingcards @allsc_ol @Junkwax_ol @alltc_ol @cardsrlife_ol
What… https://t.co/2fLFqOWcs2",3,Twittimer,
skywaker9,15985291,"Portland, OR",2023-01-07 17:36:21,@Aphantomknight1 I'm actually surprised Seattle doesn't do a weekly tourist pass since I'd buy it in March. Light r… https://t.co/HM4RzvToZr,0,Twitter for Android,
Kurt Pohs,606976736,Portland,2023-01-07 17:23:53,@SteveEwen Seattle still has those 2 import slots that I'm sure are burning a hole in their pockets. Depending on i… https://t.co/MGYWmI9yih,0,Twitter for Android,
Joshua Critzer,254566794,"Portland, OR",2023-01-07 17:05:45,"Seattle has made another massive trade as it acquires Colton Dach, a Chicago Blackhawks prospect. He was injured du… https://t.co/VnQw65Gzpz",1,Twitter for iPhone,
Rational in Portland,1420648107801407494,"Portland, OR",2023-01-07 17:05:16,"Thank you! 

If you missed it, my interview with @choeshow about his journalism, homelessness, and crime in Seattle… https://t.co/EhjvoOIbCx",1,Twitter for iPhone,
Tiny 🅱️leat!,796145654510866434,"Portland, OR",2023-01-07 17:03:45,"@TheLittlestJag I mean, you're just a few hours away in Seattle!! I could come pick him up c:",0,Twitter for Android,
Lex Wilson,1459742551154388993,"Vancouver, WA",2023-01-07 16:43:15,@SeaveyDaniel I MIGHT SEE YOU IN SEATTLE 🥹 https://t.co/08OchlL98I,0,Twitter for iPhone,
Emily Hodson,243049049,"Portland, OR",2023-01-07 15:58:31,Check out this listing I just added to my #Poshmark closet: Seattle Seahawks Onesie. https://t.co/bxhPvqhKGN #shopmycloset @poshmarkapp,0,Poshmark,
Sky Gazer,1301635845951115265,"Portland, OR",2023-01-07 15:39:51,@Timodc One of my best purchases was a Bulwark+ membership.  Worth every penny and helps keep my sanity in this cra… https://t.co/O6nmzPqmJ8,0,Twitter for iPhone,
r.ariel,2853575019,"Phoenix, AZ",2023-01-07 15:01:32,"@hollandandrews_ @NewYorkLiveArts So am coming to Seattle, amazing",0,Twitter for iPhone,
KATU News,17994536,"Portland, Oregon",2023-01-07 14:00:01,A 28-year-old man driving an all-terrain vehicle (ATV) repeatedly ran over a man he believed was burglarizing his t… https://t.co/7JHdsnRXrq,1,TweetDeck,
Rip City Beaver,767560680824201217,"Portland, OR",2023-01-07 08:57:09,"@Tcarlson85 That’s funny, I was in front of a guy in an old school Sid Vicious shirt and WCW hat in Seattle.",0,Twitter for iPhone,
Will,846750872,"Portland, OR",2023-01-07 08:30:27,@MATTHARDYBRAND @AEW @IsiahKassidy @OfficialEGO Your podcast inspired me to get back into pro wrestling and I have… https://t.co/26aI2ajxJ0,0,Twitter for iPhone,
SeahawksBot,1158623964974866434,"Vancouver, WA",2023-01-07 08:10:53,@SEA_FranchiseQB @Will_NFLSeattle @PeteCarroll Russell Chapter is not closed. Wilson is/was the greatest seahawks Q… https://t.co/OGMhDjZlr4,0,Twitter Web App,
Tommy,181802047,"Portland, OR",2023-01-07 07:00:55,Caught #AEWDynamite in Seattle and #AEWrampage in Portland… what a fucking week.,0,Twitter for iPhone,
Rip City Beaver,767560680824201217,"Portland, OR",2023-01-07 06:58:37,@TonyKhan @AEWonTV @AEW I had a great time Wednesday night in Seattle and a great time tonight here in Portland. Pl… https://t.co/mDNwOa3MkH,0,Twitter for iPhone,
Landon Keith,1206840018,"Portland, OR",2023-01-07 06:13:59,After finally experiencing @AEW live this week with Dynamite in Seattle and Rampage/Battle of the Belts in Portland… https://t.co/g8MUh5EOfp,0,Twitter for iPhone,
KGW News,14185814,"Portland, Oregon",2023-01-07 05:14:02,Seattle woman receives 60 months of community custody for 1997 killing of newborn son https://t.co/BXtziocgyW,1,SocialNewsDesk,
sacha!,737456285365346304,"Portland, OR",2023-01-07 04:50:46,"I’m traveling to Seattle in a few days and I’ve never been on Sound Transit before, any Puget Sound folks have reco… https://t.co/WLPMH7BSNd",0,Twitter for iPhone,
Carly Rae Jeppson's Malort,1597535968256757760,PDX,2023-01-07 04:19:33,@kirindensetsu I only ever went on the one in Seattle (Completely enclosed space pod) and one in Oregon (regular boring cage),0,TweetDeck,
MR.BIGGS$$$,1432474334895828992,Vancouver WA,2023-01-07 04:13:29,"MR.NHl SATURDAY
SEATTLE-114",0,Twitter Web App,
elliott (they/them),165574722,"Portland, OR",2023-01-07 03:51:21,I specifically avoided buying tickets for Seattle so I WOULDNT have to watch Darby wrestle https://t.co/i3bI2lBQ7M,1,Twitter for iPhone,
Aly✨,1409242735,"Vancouver, WA",2023-01-07 03:05:45,Miss Seattle 📍💓 https://t.co/ahWn7ut6qj,0,Twitter for iPhone,
Chad Balcom,949080302,"Portland, Oregon",2023-01-07 02:46:46,"It’s pretty early in the season for scoreboard watching, but Portland has their work cut out for them if they want… https://t.co/k8RzSpJSEf",1,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 02:16:00,@BNightengale To Seattle,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 02:11:32,@danfromcanada @BlueJays Pittsburgh and Seattle,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 01:29:05,@LionInTexas10 He’s going to Seattle,0,Twitter for iPhone,
Golden Oil USA,1474055148704079877,"Vancouver, WA",2023-01-07 01:27:29,"Shop NOW: https://t.co/XF2A7ETFep

#chicagogram #detroit #la #texas #chicagoland #sanfrancisco #lasvegas #Phoenix… https://t.co/xVnAw2MtaO",1,Twitter Web App,
rallimnomad,64561947,"Portland, OR",2023-01-07 01:26:13,@QAGreenways Yr obviously not from Seattle. No self respecting Seattlite would ever.,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 01:14:44,@RamsNFL Let’s go Seattle,0,Twitter for iPhone,
David W. McKelvey,16272506,"Portland, Oregon",2023-01-07 00:54:03,"waxy: Inspired by Office Space, software engineer embezzled more than $300k in Stripe transactions… https://t.co/7crxG5EBhQ",0,dlvr.it,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 00:39:18,@DodgerBlue1958 @LakersNation Seattle,0,Twitter for iPhone,
Aaron hockey,1496195758860627968,"Portland, OR",2023-01-07 00:29:49,@CorbinSmithNFL Seattle,0,Twitter for iPhone,
Waxy.org,219952089,"Portland, OR",2023-01-07 00:10:01,"Inspired by Office Space, software engineer embezzled more than $300k in Stripe transactions: sadly, his ""OfficeSpa… https://t.co/xIpm0w4pVS",1,Waxy.org Twitter,
Matt Mayhill,343778069,"Portland, OR",2023-01-06 23:42:34,"My #nflrigged picks for this week: 
Seattle wins so Detroit has nothing to play for and Rodgers gets one more playo… https://t.co/DfGIPRu2f3",0,Twitter for iPhone,
Rusted But Here To Stay,4659337335,"Portland, OR",2023-01-06 23:39:45,@dijcrap @Emmybee_CA Totally. I’ll still book something for late may just in case. Would much prefer bend over Seattle for sure.,0,Twitter for iPhone,
Bobby Wasabi,752582529576611840,"Portland, OR",2023-01-06 23:21:06,@RAVENSCOON Seattle,0,Twitter Web App,
